name,total_enrollment,state,women_proportion,AIAN_proportion,Asian_proportion,Black_proportion,Hispanic_proportion,NHPI_proportion,White_proportion,MultiRace_proportion,Foreign_proportion
Black Hills State University,4489,South Dakota,0.649587881488082,0.034306081532635334,0.004900868790376476,0.00913343729115616,0.0369792826910225,0.0022276676319893073,0.8235687235464468,0.031855647137447096,0.016261973713521942
Blackhawk Technical College,2471,Wisconsin,0.6025900445163901,0.006070416835289356,0.008903278025091057,0.07284500202347227,0.09672197490894374,0.0012140833670578712,0.7628490489680292,0.03318494536624848,0.0
Blinn College,18850,Texas,0.5193633952254642,0.003978779840848806,0.022546419098143235,0.08986737400530503,0.19453580901856765,0.0010079575596816976,0.6359151193633952,0.028328912466843503,0.009389920424403182
Bloomfield College,2004,New Jersey,0.6377245508982036,0.005988023952095809,0.027944111776447105,0.5209580838323353,0.24151696606786427,0.003992015968063872,0.10778443113772455,0.0054890219560878245,0.03493013972055888
Bloomsburg University of Pennsylvania,9998,Pennsylvania,0.5751150230046009,0.0007001400280056011,0.011202240448089618,0.07791558311662332,0.049109821964392876,0.0011002200440088017,0.8126625325065013,0.020904180836167234,0.01190238047609522
Blue Ridge Community College (N.C.),2215,North Carolina,0.5963882618510158,0.007674943566591422,0.01309255079006772,0.04108352144469526,0.08713318284424379,0.0,0.7878103837471784,0.0,0.009480812641083521
Blue Ridge Community College (Va.),4388,Virginia,0.5699635369188697,0.004102096627164996,0.020966271649954422,0.05834092980856882,0.0768003646308113,0.0006836827711941659,0.8028714676390155,0.024840474020054695,0.0031905195989061076
Blue Ridge Community and Technical College,5528,West Virginia,0.6562952243125905,0.0034370477568740954,0.017908827785817656,0.06439942112879884,0.035998552821997105,0.002170767004341534,0.8511215629522432,0.021164978292329956,0.0
Bluegrass Community and Technical College,10952,Kentucky,0.5821767713659606,0.0030131482834185536,0.016070124178232285,0.1206172388604821,0.043462381300219136,0.0018261504747991235,0.756391526661797,0.02766617969320672,0.015430971512052593
Bob Jones University,3108,South Carolina,0.5476190476190477,0.002574002574002574,0.023487773487773488,0.014157014157014158,0.05694980694980695,0.003861003861003861,0.7493564993564994,0.02574002574002574,0.05791505791505792
Boise State University,22227,Idaho,0.5452827642056958,0.0059387231745174785,0.019615782606739553,0.016061546767445,0.09668421289422774,0.0031943132226571287,0.7611913438610699,0.031358257974535474,0.03671210689701714
Bossier Parish Community College,8693,Louisiana,0.6288968135281261,0.009087771770389969,0.005636719199355804,0.4141263085240999,0.06361440239272978,0.0019555964569193604,0.43276199240768437,0.018520648797883354,0.0019555964569193604
Boston College,14317,Massachusetts,0.5453656492281903,0.001047705524900468,0.07990500803240902,0.040162045121184604,0.08647062932178529,6.984703499336453e-05,0.5796605434099322,0.0261926381225117,0.09785569602570371
Boston University,32112,Massachusetts,0.5843609865470852,0.0008408071748878924,0.1073741903338316,0.03705779770802192,0.0753300946686597,0.0010587942202291978,0.4559666168410563,0.027030393622321874,0.19967613353263577
Bowie State University,5695,Maryland,0.6291483757682177,0.0010535557506584723,0.014223002633889377,0.8342405618964004,0.025812115891132574,0.0015803336259877085,0.03529411764705882,0.029499561018437225,0.04108867427568042
"Bowling Green State University , Firelands College",2287,Ohio,0.634892872759073,0.003935286401399213,0.005247048535198951,0.062090074333187584,0.048097944905990384,0.0017490161783996502,0.8032356799300393,0.036292085701792744,0.00043725404459991256
"Bowling Green State University , Main Campus",16554,Ohio,0.5671136885344932,0.002053884257581249,0.009846562764286576,0.09109580765978012,0.03878216745197535,0.0005436752446538601,0.7590914582578229,0.027062945511658814,0.043252386130240426
Bradley University,5300,Illinois,0.5043396226415094,0.0018867924528301887,0.027169811320754716,0.04622641509433962,0.05320754716981132,0.0009433962264150943,0.6616981132075471,0.013018867924528301,0.0730188679245283
Brandeis University,5945,Massachusetts,0.5429772918418839,0.001009251471825063,0.09789739276703112,0.04625735912531539,0.054331370899915896,0.0005046257359125315,0.4445752733389403,0.01984861227922624,0.23280067283431455
Brandman University,7795,California,0.6297626683771649,0.0059012187299551,0.04567030147530468,0.0986529826812059,0.250673508659397,0.008980115458627326,0.4918537524053881,0.04118024374599102,0.0002565747273893522
Brazosport College,4155,Texas,0.48279181708784596,0.0021660649819494585,0.00842358604091456,0.06979542719614922,0.35908543922984354,0.0,0.5244283995186523,0.024789410348977137,0.0
Brenau University,2789,Georgia,0.8669774112585156,0.0017927572606669057,0.022230190032269632,0.33524560774471135,0.06346360702760846,0.0017927572606669057,0.4883470778056651,0.02868411617067049,0.031911079239870924
Brevard Community College,15931,Florida,0.5886636118259996,0.00483334379511644,0.023162387797376185,0.1156236268909673,0.1145565250141234,0.0030757642332559162,0.6827568890841755,0.03577929822358923,0.006528152658339087
BridgeValley Community & Technical College,2344,West Virginia,0.5921501706484642,0.013225255972696246,0.005546075085324232,0.07295221843003413,0.0038395904436860067,0.0,0.9031569965870307,0.0,0.0
Bridgewater State University,11187,Massachusetts,0.6070438902297309,0.002413515687851971,0.018682399213372666,0.08340037543577367,0.055153302940913564,0.0008045052292839903,0.766335925627961,0.025922946276928576,0.00768749441315813
Brigham Young University,30484,Utah,0.44876000524865506,0.0036740585225036085,0.01945282771289857,0.005150242750295237,0.05527489830730875,0.005839128723264663,0.8269256003149194,0.0337554126755019,0.03818396535887679
Brigham Young University -Idaho,36624,Idaho,0.5771079073831368,0.002484709480122324,0.006716906946264744,0.003713411970292704,0.02230777632153779,0.0034403669724770644,0.5481105286151158,0.0395915246832678,0.10214613368283093
Brigham Young University Hawaii,2787,Hawaii,0.5769644779332616,0.004305705059203444,0.08037316110513097,0.004305705059203444,0.05382131324004306,0.08862576246860424,0.34589163975601006,0.07427341227125941,0.3448152134912092
Bristol Community College,9189,Massachusetts,0.6106213951463707,0.0030471215583850256,0.019370987049733376,0.07911633474806834,0.07933398628795299,0.0002176515398846447,0.7397975840679073,0.04548917183589074,0.0007617803895962564
Brookdale Community College,14144,New Jersey,0.5324519230769231,0.004100678733031674,0.03457296380090498,0.10074943438914027,0.13376696832579185,0.0023331447963800904,0.6721578054298643,0.009191176470588236,0.007565045248868778
Brookhaven College,12403,Texas,0.5836491171490769,0.003789405788922035,0.09981456099330807,0.18422962186567765,0.3611223091187616,0.0004837539305006853,0.29742804160283803,0.012658227848101266,0.004353785374506168
Broome Community College,5944,New York,0.5661170928667564,0.0016823687752355316,0.0058882907133243605,0.023721399730820995,0.05282637954239569,0.0,0.5757065948855989,0.002187079407806191,0.030114401076716014
Broward College,44119,Florida,0.5890432693397403,0.001903941612457218,0.029579092907817493,0.33178449194224713,0.34119087014664884,0.0030145742197239286,0.20505904485595775,0.01681815091003876,0.030825721344545434
Brown University,9181,Rhode Island,0.5099662346149657,0.0028319355190066444,0.11970373597647316,0.05990632828667901,0.09737501361507461,0.0014159677595033222,0.42326543949460843,0.04095414442871147,0.16762879860581636
Bryant & Stratton College Online,2584,New York,0.8676470588235294,0.009287925696594427,0.007352941176470588,0.35874613003095973,0.055340557275541796,0.0003869969040247678,0.5131578947368421,0.03212074303405573,0.0
Bryant University,3462,Rhode Island,0.414789139225881,0.0034662045060658577,0.04072790294627383,0.041883304448295786,0.06239168110918544,0.0014442518775274408,0.7270363951473137,0.012709416522241479,0.0805892547660312
Bucknell University,3624,Pennsylvania,0.5195916114790287,0.0002759381898454746,0.0347682119205298,0.03145695364238411,0.05160044150110375,0.0,0.782560706401766,0.03421633554083885,0.061258278145695365
Bucks County Community College,8979,Pennsylvania,0.5488361732932397,0.009355162044771133,0.030070163715335784,0.04577347143334447,0.05434903664105134,0.0006682258603407952,0.6090878717006348,0.0231651631584809,0.001670564650851988
Buena Vista University,2295,Iowa,0.6657952069716776,0.006100217864923747,0.012200435729847494,0.014814814814814815,0.04008714596949891,0.00043572984749455336,0.807843137254902,0.008278867102396514,0.027450980392156862
Buffalo State College,11083,New York,0.5901831634034106,0.004150500766940359,0.02255706938554543,0.22042768203554994,0.10042407290444826,0.0013534241631327259,0.5599566904267798,0.029143733646124697,0.05612198863123703
Bunker Hill Community College,14253,Massachusetts,0.5675296428822002,0.0028064267171823477,0.10152248649407142,0.27215323089875815,0.23370518487336,0.0015435346944502912,0.2585420613204238,0.02673121448116186,0.04658668350522697
Burlington County College,9438,New Jersey,0.5761813943632126,0.0022250476795931343,0.03602458147912693,0.19845306208942573,0.0980080525535071,0.0022250476795931343,0.5657978385251112,0.02839584657766476,0.016846789574062302
Butler Community College (Kan.),9003,Kansas,0.5752526935465956,0.012551371764967232,0.0402088192824614,0.08652671331778296,0.10951904920582028,0.0,0.652115961346218,0.0,0.015661446184605132
Butler County Community College (Pa.),3570,Pennsylvania,0.5871148459383754,0.0025210084033613447,0.006442577030812325,0.031092436974789917,0.016526610644257703,0.0011204481792717086,0.8198879551820728,0.00980392156862745,0.0016806722689075631
Butler University,4848,Indiana,0.593440594059406,0.0016501650165016502,0.024546204620462045,0.037541254125412545,0.030115511551155116,0.0,0.8263201320132013,0.018770627062706272,0.02867161716171617
Butte College,12161,California,0.5203519447413864,0.017350546830030424,0.054929693281802486,0.02532686456705863,0.19167831592796644,0.004604884466737933,0.5986349806759312,0.022037661376531535,0.014965874516898282
Cabrillo College,13594,California,0.5191260850375166,0.0047815212593791375,0.03288215389142269,0.013829630719435045,0.37913785493600116,0.001912608503751655,0.4978667058996616,0.046123289686626455,0.005296454318081506
Cabrini University,2203,Pennsylvania,0.669541534271448,0.0009078529278256923,0.009532455742169769,0.12936904221516116,0.04357694053563323,0.0009078529278256923,0.6976849750340445,0.03313663186563777,0.0009078529278256923
Caldwell College,2184,New Jersey,0.7371794871794872,0.0013736263736263737,0.03891941391941392,0.13003663003663005,0.13690476190476192,0.0022893772893772895,0.48122710622710624,0.0,0.03296703296703297
Caldwell Community College and Technical Institute,3876,North Carolina,0.5603715170278638,0.01805985552115583,0.014963880288957688,0.05108359133126935,0.047729618163054696,0.0010319917440660474,0.8423632610939112,0.004901960784313725,0.001805985552115583
Calhoun Community College,10802,Alabama,0.5596185891501574,0.017219033512312534,0.034623217922606926,0.1797815219403814,0.042399555637844845,0.0006480281429364932,0.6637659692649509,0.039529716719126085,0.00620255508239215
California Baptist University,7957,California,0.6538896569058691,0.0071635038331029285,0.050018851325876586,0.08357421138620083,0.3172049767500314,0.009174311926605505,0.40844539399271085,0.045368857609651876,0.021993213522684428
California Institute of Technology,2209,California,0.30737890448166594,0.0018107741059302852,0.26256224535989137,0.012222725215029425,0.07831598008148484,0.0004526935264825713,0.33635129017655047,0.03078315980081485,0.2729741964689905
California Lutheran University,4160,California,0.5745192307692307,0.008413461538461538,0.05721153846153846,0.036298076923076926,0.234375,0.005288461538461539,0.4675480769230769,0.026442307692307692,0.11466346153846153
California Polytechnic State University at San Luis Obispo,20186,California,0.46061626870107997,0.0015852571088873476,0.11612008322599822,0.007034578420687605,0.15109481819082532,0.0019815713861091847,0.5859011195878332,0.06861190924403052,0.018824928168037252
California State Polytechnic University at Pomona,23966,California,0.4435867478928482,0.0019611115747308686,0.23921388633898022,0.03262955854126679,0.37770174413752816,0.0026287240257030792,0.20721021447049986,0.038304264374530585,0.05153133605941751
California State University -Channel Islands,5879,California,0.6468787208708964,0.00442252083687702,0.05358054090831774,0.02738560979758462,0.451097125361456,0.0011906786868515053,0.34750807960537505,0.04626637183194421,0.00221126041843851
California State University -Dominguez Hills,14687,California,0.648124191461837,0.0019064478790767345,0.10036086334853953,0.14346020290052428,0.535303329475046,0.003132021515626064,0.10608020698576973,0.028188193640634573,0.03002655409545857
California State University -East Bay,14823,California,0.6211293260473588,0.0020913445321459894,0.22121028131957093,0.10369021115833502,0.25480671928759363,0.009714632665452338,0.1852526479120286,0.05228361330364974,0.09350333940497875
California State University -Monterey Bay,6631,California,0.6208716633991856,0.004825818126979339,0.05067109033328306,0.05941788568843312,0.3979791886593274,0.003770170411702609,0.3188056100135726,0.05806062434022018,0.04403559040868647
California State University Stanislaus,9045,California,0.6528468767274738,0.004422332780541736,0.1062465450525152,0.025207296849087894,0.4609176340519624,0.00652294085129906,0.2736318407960199,0.034936428966279715,0.02642343836373687
California State University at Bakersfield,8720,California,0.617545871559633,0.006077981651376147,0.06467889908256881,0.062041284403669725,0.4970183486238532,0.0005733944954128441,0.1981651376146789,0.028325688073394497,0.03004587155963303
California State University at Chico,17287,California,0.5310348817030138,0.00578469370046856,0.05616937583154972,0.020246427951639962,0.2498987678602418,0.00144617342511714,0.48967432174466363,0.04876496789494996,0.047376641406837505
California State University at Fresno,23179,California,0.5815608956382933,0.003537684973467363,0.14771991889210062,0.03546313473402649,0.43353897924845763,0.0023296949825272876,0.24353941067345442,0.02894861728288537,0.04931187713016092
California State University at Fullerton,38128,California,0.5550251783466219,0.0017834662190516156,0.20732794796475032,0.021322912295425933,0.35989299202685693,0.001967058329836341,0.24876731011330255,0.040049307595467896,0.07684641208560637
California State University at Long Beach,36809,California,0.570213806406042,0.005786628270259991,0.21981037246325627,0.03920236898584585,0.36113450514819745,0.0042924284821646876,0.2097856502485805,0.04444565187861664,0.07177592436632345
California State University at Los Angeles,24488,California,0.5826935641947076,0.0010617445279320484,0.1530545573342045,0.04251061744527932,0.5668490689317217,0.002858542959817053,0.09045246651421104,0.017682130022868343,0.0815093106827834
